Participant,BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
5,00:00:38.246,00:00:39.449,38.246,39.449,3,'NADL/V2-O1F.ogg','NADL/V2-O1F.ogg','T'
5,00:00:40.652,00:00:41.855,40.652,41.855,3,'NADL/V2-O1F.ogg','NADL/V2-O1F.ogg','F'
5,00:00:41.855,00:00:46.184,41.855,46.184,2,'NADL/V2-O1F.ogg','NADL/V2-O1F.ogg','ONE'
5,00:00:49.552,00:00:50.755,49.552,50.755,3,'NADL/V2-K1F.ogg','NADL/V2-K1F.ogg','F'
5,00:00:51.957,00:00:53.401,51.957,53.401,3,'NADL/V2-K1F.ogg','NADL/V2-K1F.ogg','T'
5,00:00:53.401,00:01:01.098,53.401,61.098,2,'NADL/V2-K1F.ogg','NADL/V2-K1F.ogg','TWO'
5,00:01:03.023,00:01:04.225,63.023,64.225,3,'NADL/V2-C1F.ogg','NADL/V2-C1F.ogg','F'
5,00:01:05.428,00:01:06.871,65.428,66.871,3,'NADL/V2-C1F.ogg','NADL/V2-C1F.ogg','T'
5,00:01:06.871,00:01:11.442,66.871,71.442,2,'NADL/V2-C1F.ogg','NADL/V2-C1F.ogg','ONE'
5,00:01:13.607,00:01:14.809,73.607,74.809,3,'NADL/V2-A1F.ogg','NADL/V2-A1F.ogg','F'
5,00:01:16.012,00:01:17.455,76.012,77.455,3,'NADL/V2-A1F.ogg','NADL/V2-A1F.ogg','T'
5,00:01:17.455,00:01:22.266,77.455,82.266,2,'NADL/V2-A1F.ogg','NADL/V2-A1F.ogg','ONE'
5,00:01:24.431,00:01:25.634,84.431,85.634,3,'NADL/V2-L1F.ogg','NADL/V2-L1F.ogg','F'
5,00:01:26.837,00:01:28.039,86.837,88.039,3,'NADL/V2-L1F.ogg','NADL/V2-L1F.ogg','T'
5,00:01:28.039,00:01:35.256,88.039,95.256,2,'NADL/V2-L1F.ogg','NADL/V2-L1F.ogg','TWO'
5,00:01:40.067,00:01:41.510,100.067,101.510,3,'NADL/V2-Q1F.ogg','NADL/V2-Q1F.ogg','T'
5,00:01:42.472,00:01:43.915,102.472,103.915,3,'NADL/V2-Q1F.ogg','NADL/V2-Q1F.ogg','F'
5,00:01:43.915,00:01:48.486,103.915,108.486,2,'NADL/V2-Q1F.ogg','NADL/V2-Q1F.ogg','TWO'
5,00:01:50.651,00:01:52.094,110.651,112.094,3,'NADL/V2-B1F.ogg','NADL/V2-B1F.ogg','T'
5,00:01:53.056,00:01:54.499,113.056,114.499,3,'NADL/V2-B1F.ogg','NADL/V2-B1F.ogg','F'
5,00:01:54.499,00:01:59.310,114.499,119.310,2,'NADL/V2-B1F.ogg','NADL/V2-B1F.ogg','ONE'
5,00:02:01.956,00:02:03.399,121.956,123.399,3,'NADL/V2-J1F.ogg','NADL/V2-J1F.ogg','F'
5,00:02:04.602,00:02:05.805,124.602,125.805,3,'NADL/V2-J1F.ogg','NADL/V2-J1F.ogg','T'
5,00:02:05.805,00:02:09.654,125.805,129.654,2,'NADL/V2-J1F.ogg','NADL/V2-J1F.ogg','ONE'
5,00:02:11.819,00:02:13.262,131.819,133.262,3,'NADL/V2-P1F.ogg','NADL/V2-P1F.ogg','T'
5,00:02:14.224,00:02:15.667,134.224,135.667,3,'NADL/V2-P1F.ogg','NADL/V2-P1F.ogg','F'
5,00:02:15.667,00:02:18.554,135.667,138.554,2,'NADL/V2-P1F.ogg','NADL/V2-P1F.ogg','TWO'
5,00:02:20.719,00:02:22.162,140.719,142.162,3,'NADL/V2-N1F.ogg','NADL/V2-N1F.ogg','T'
5,00:02:23.124,00:02:24.567,143.124,144.567,3,'NADL/V2-N1F.ogg','NADL/V2-N1F.ogg','F'
5,00:02:24.567,00:02:28.176,144.567,148.176,2,'NADL/V2-N1F.ogg','NADL/V2-N1F.ogg','ONE'
5,00:02:30.341,00:02:31.784,150.341,151.784,3,'NADL/V2-H1F.ogg','NADL/V2-H1F.ogg','F'
5,00:02:32.746,00:02:34.189,152.746,154.189,3,'NADL/V2-H1F.ogg','NADL/V2-H1F.ogg','T'
5,00:02:34.189,00:02:37.797,154.189,157.797,2,'NADL/V2-H1F.ogg','NADL/V2-H1F.ogg','ONE'
5,00:02:40.684,00:02:41.887,160.684,161.887,3,'NADL/V2-F1F.ogg','NADL/V2-F1F.ogg','F'
5,00:02:43.089,00:02:44.292,163.089,164.292,3,'NADL/V2-F1F.ogg','NADL/V2-F1F.ogg','T'
5,00:02:44.292,00:02:51.268,164.292,171.268,2,'NADL/V2-F1F.ogg','NADL/V2-F1F.ogg','ONE'
5,00:02:53.192,00:02:54.636,173.192,174.636,3,'NADL/V2-R1F.ogg','NADL/V2-R1F.ogg','T'
5,00:02:55.598,00:02:57.041,175.598,177.041,3,'NADL/V2-R1F.ogg','NADL/V2-R1F.ogg','F'
5,00:02:57.041,00:03:04.739,177.041,184.739,2,'NADL/V2-R1F.ogg','NADL/V2-R1F.ogg','TWO'
5,00:03:06.903,00:03:08.347,186.903,188.347,3,'NADL/V2-M1F.ogg','NADL/V2-M1F.ogg','F'
5,00:03:09.309,00:03:10.752,189.309,190.752,3,'NADL/V2-M1F.ogg','NADL/V2-M1F.ogg','T'
5,00:03:10.752,00:03:15.082,190.752,195.082,2,'NADL/V2-M1F.ogg','NADL/V2-M1F.ogg','ONE'
5,00:03:17.247,00:03:18.690,197.247,198.690,3,'NADL/V2-G1F.ogg','NADL/V2-G1F.ogg','T'
5,00:03:19.893,00:03:21.096,199.893,201.096,3,'NADL/V2-G1F.ogg','NADL/V2-G1F.ogg','F'
5,00:03:21.096,00:03:25.666,201.096,205.666,2,'NADL/V2-G1F.ogg','NADL/V2-G1F.ogg','ONE'
5,00:03:28.071,00:03:29.274,208.071,209.274,3,'NADL/V2-E1F.ogg','NADL/V2-E1F.ogg','T'
5,00:03:30.477,00:03:31.680,210.477,211.680,3,'NADL/V2-E1F.ogg','NADL/V2-E1F.ogg','F'
5,00:03:31.680,00:03:38.174,211.680,218.174,2,'NADL/V2-E1F.ogg','NADL/V2-E1F.ogg','TWO'
6,00:00:10.584,00:00:12.027,10.584,12.027,3,'NADL/V3-K1F.ogg','NADL/V3-K1F.ogg','F'
6,00:00:12.989,00:00:14.432,12.989,14.432,3,'NADL/V3-K1F.ogg','NADL/V3-K1F.ogg','T'
6,00:00:14.432,00:00:22.370,14.432,22.370,2,'NADL/V3-K1F.ogg','NADL/V3-K1F.ogg','ONE'
6,00:00:27.181,00:00:28.384,27.181,28.384,3,'NADL/V3-B1F.ogg','NADL/V3-B1F.ogg','T'
6,00:00:29.587,00:00:31.030,29.587,31.030,3,'NADL/V3-B1F.ogg','NADL/V3-B1F.ogg','F'
6,00:00:31.030,00:00:46.906,31.030,46.906,2,'NADL/V3-B1F.ogg','NADL/V3-B1F.ogg','ONE'
6,00:01:18.177,00:01:19.380,78.177,79.380,3,'NADL/V3-A1F.ogg','NADL/V3-A1F.ogg','F'
6,00:01:20.582,00:01:22.026,80.582,82.026,3,'NADL/V3-A1F.ogg','NADL/V3-A1F.ogg','T'
6,00:01:22.026,00:01:26.596,82.026,86.596,2,'NADL/V3-A1F.ogg','NADL/V3-A1F.ogg','TWO'
6,00:01:29.483,00:01:30.926,89.483,90.926,3,'NADL/V3-C1F.ogg','NADL/V3-C1F.ogg','F'
6,00:01:31.888,00:01:33.331,91.888,93.331,3,'NADL/V3-C1F.ogg','NADL/V3-C1F.ogg','T'
6,00:01:33.331,00:01:45.118,93.331,105.118,2,'NADL/V3-C1F.ogg','NADL/V3-C1F.ogg','TWO'
6,00:01:51.132,00:01:52.334,111.132,112.334,3,'NADL/V3-D1F.ogg','NADL/V3-D1F.ogg','F'
6,00:01:53.537,00:01:54.980,113.537,114.980,3,'NADL/V3-D1F.ogg','NADL/V3-D1F.ogg','T'
6,00:01:54.980,00:01:58.829,114.980,118.829,2,'NADL/V3-D1F.ogg','NADL/V3-D1F.ogg','ONE'
6,00:02:04.602,00:02:06.045,124.602,126.045,3,'NADL/V3-E1F.ogg','NADL/V3-E1F.ogg','F'
6,00:02:07.008,00:02:08.451,127.008,128.451,3,'NADL/V3-E1F.ogg','NADL/V3-E1F.ogg','T'
6,00:02:08.451,00:02:11.819,128.451,131.819,2,'NADL/V3-E1F.ogg','NADL/V3-E1F.ogg','TWO'
6,00:02:20.238,00:02:21.440,140.238,141.440,3,'NADL/V3-L1F.ogg','NADL/V3-L1F.ogg','F'
6,00:02:22.643,00:02:24.086,142.643,144.086,3,'NADL/V3-L1F.ogg','NADL/V3-L1F.ogg','T'
6,00:02:24.086,00:02:30.100,144.086,150.100,2,'NADL/V3-L1F.ogg','NADL/V3-L1F.ogg','TWO'
6,00:02:35.873,00:02:37.076,155.873,157.076,3,'NADL/V3-O1F.ogg','NADL/V3-O1F.ogg','F'
6,00:02:38.279,00:02:39.722,158.279,159.722,3,'NADL/V3-O1F.ogg','NADL/V3-O1F.ogg','T'
6,00:02:39.722,00:02:42.849,159.722,162.849,2,'NADL/V3-O1F.ogg','NADL/V3-O1F.ogg','ONE'
6,00:02:47.900,00:02:49.344,167.900,169.344,3,'NADL/V3-M1F.ogg','NADL/V3-M1F.ogg','T'
6,00:02:50.546,00:02:51.749,170.546,171.749,3,'NADL/V3-M1F.ogg','NADL/V3-M1F.ogg','F'
6,00:02:51.749,00:02:58.244,171.749,178.244,2,'NADL/V3-M1F.ogg','NADL/V3-M1F.ogg','TWO'
6,00:03:02.574,00:03:03.776,182.574,183.776,3,'NADL/V3-Q1F.ogg','NADL/V3-Q1F.ogg','F'
6,00:03:04.979,00:03:06.182,184.979,186.182,3,'NADL/V3-Q1F.ogg','NADL/V3-Q1F.ogg','T'
6,00:03:06.182,00:03:10.271,186.182,190.271,2,'NADL/V3-Q1F.ogg','NADL/V3-Q1F.ogg','TWO'
6,00:03:15.563,00:03:17.006,195.563,197.006,3,'NADL/V3-F1F.ogg','NADL/V3-F1F.ogg','F'
6,00:03:17.969,00:03:19.412,197.969,199.412,3,'NADL/V3-F1F.ogg','NADL/V3-F1F.ogg','T'
6,00:03:19.412,00:03:21.096,199.412,201.096,2,'NADL/V3-F1F.ogg','NADL/V3-F1F.ogg','TWO'
6,00:03:31.920,00:03:33.123,211.920,213.123,3,'NADL/V3-J1F.ogg','NADL/V3-J1F.ogg','T'
6,00:03:34.326,00:03:35.528,214.326,215.528,3,'NADL/V3-J1F.ogg','NADL/V3-J1F.ogg','F'
6,00:03:35.528,00:03:41.783,215.528,221.783,2,'NADL/V3-J1F.ogg','NADL/V3-J1F.ogg','TWO'
6,00:03:47.075,00:03:48.277,227.075,228.277,3,'NADL/V3-H1F.ogg','NADL/V3-H1F.ogg','F'
6,00:03:49.480,00:03:50.683,229.480,230.683,3,'NADL/V3-H1F.ogg','NADL/V3-H1F.ogg','T'
6,00:03:50.683,00:03:52.607,230.683,232.607,2,'NADL/V3-H1F.ogg','NADL/V3-H1F.ogg','TWO'
6,00:03:58.861,00:04:00.305,238.861,240.305,3,'NADL/V3-R1F.ogg','NADL/V3-R1F.ogg','T'
6,00:04:01.267,00:04:02.710,241.267,242.710,3,'NADL/V3-R1F.ogg','NADL/V3-R1F.ogg','F'
6,00:04:02.710,00:04:05.356,242.710,245.356,2,'NADL/V3-R1F.ogg','NADL/V3-R1F.ogg','TWO'
6,00:04:09.926,00:04:11.370,249.926,251.370,3,'NADL/V3-G1F.ogg','NADL/V3-G1F.ogg','F'
6,00:04:12.332,00:04:13.775,252.332,253.775,3,'NADL/V3-G1F.ogg','NADL/V3-G1F.ogg','T'
6,00:04:13.775,00:04:15.218,253.775,255.218,2,'NADL/V3-G1F.ogg','NADL/V3-G1F.ogg','TWO'
6,00:04:19.789,00:04:21.232,259.789,261.232,3,'NADL/V3-I1F.ogg','NADL/V3-I1F.ogg','F'
6,00:04:22.194,00:04:23.637,262.194,263.637,3,'NADL/V3-I1F.ogg','NADL/V3-I1F.ogg','T'
6,00:04:23.637,00:04:29.651,263.637,269.651,2,'NADL/V3-I1F.ogg','NADL/V3-I1F.ogg','ONE'
6,00:04:32.297,00:04:33.500,272.297,273.500,3,'NADL/V3-N1F.ogg','NADL/V3-N1F.ogg','T'
6,00:04:34.703,00:04:35.905,274.703,275.905,3,'NADL/V3-N1F.ogg','NADL/V3-N1F.ogg','F'
6,00:04:35.905,00:04:38.792,275.905,278.792,2,'NADL/V3-N1F.ogg','NADL/V3-N1F.ogg','TWO'
6,00:04:45.046,00:04:46.489,285.046,286.489,3,'NADL/V3-P1F.ogg','NADL/V3-P1F.ogg','T'
6,00:04:47.451,00:04:48.895,287.451,288.895,3,'NADL/V3-P1F.ogg','NADL/V3-P1F.ogg','F'
6,00:04:48.895,00:04:51.300,288.895,291.300,2,'NADL/V3-P1F.ogg','NADL/V3-P1F.ogg','TWO'
7,00:00:19.965,00:00:21.408,19.965,21.408,3,'NADL/V2-I1F.ogg','NADL/V2-I1F.ogg','F'
7,00:00:22.370,00:00:23.814,22.370,23.814,3,'NADL/V2-I1F.ogg','NADL/V2-I1F.ogg','T'
7,00:00:23.814,00:00:36.081,23.814,36.081,2,'NADL/V2-I1F.ogg','NADL/V2-I1F.ogg','TWO'
7,00:00:43.057,00:00:44.260,43.057,44.260,3,'NADL/V2-R1F.ogg','NADL/V2-R1F.ogg','T'
7,00:00:45.463,00:00:46.906,45.463,46.906,3,'NADL/V2-R1F.ogg','NADL/V2-R1F.ogg','F'
7,00:00:46.906,00:00:52.679,46.906,52.679,2,'NADL/V2-R1F.ogg','NADL/V2-R1F.ogg','ONE'
7,00:00:56.768,00:00:58.212,56.768,58.212,3,'NADL/V2-B1F.ogg','NADL/V2-B1F.ogg','T'
7,00:00:59.174,00:01:00.617,59.174,60.617,3,'NADL/V2-B1F.ogg','NADL/V2-B1F.ogg','F'
7,00:01:00.617,00:01:06.390,60.617,66.390,2,'NADL/V2-B1F.ogg','NADL/V2-B1F.ogg','ONE'
7,00:01:13.366,00:01:14.569,73.366,74.569,3,'NADL/V2-F1F.ogg','NADL/V2-F1F.ogg','F'
7,00:01:15.771,00:01:17.215,75.771,77.215,3,'NADL/V2-F1F.ogg','NADL/V2-F1F.ogg','T'
7,00:01:17.215,00:01:23.950,77.215,83.950,2,'NADL/V2-F1F.ogg','NADL/V2-F1F.ogg','TWO'
7,00:01:26.837,00:01:28.039,86.837,88.039,3,'NADL/V2-H1F.ogg','NADL/V2-H1F.ogg','T'
7,00:01:29.242,00:01:30.685,89.242,90.685,3,'NADL/V2-H1F.ogg','NADL/V2-H1F.ogg','F'
7,00:01:30.685,00:01:41.269,90.685,101.269,2,'NADL/V2-H1F.ogg','NADL/V2-H1F.ogg','TWO'
7,00:01:43.675,00:01:45.118,103.675,105.118,3,'NADL/V2-D1F.ogg','NADL/V2-D1F.ogg','F'
7,00:01:46.321,00:01:47.523,106.321,107.523,3,'NADL/V2-D1F.ogg','NADL/V2-D1F.ogg','T'
7,00:01:47.523,00:02:01.956,107.523,121.956,2,'NADL/V2-D1F.ogg','NADL/V2-D1F.ogg','TWO'
7,00:02:04.843,00:02:06.045,124.843,126.045,3,'NADL/V2-K1F.ogg','NADL/V2-K1F.ogg','T'
7,00:02:07.248,00:02:08.451,127.248,128.451,3,'NADL/V2-K1F.ogg','NADL/V2-K1F.ogg','F'
7,00:02:08.451,00:02:18.794,128.451,138.794,2,'NADL/V2-K1F.ogg','NADL/V2-K1F.ogg','ONE'
7,00:02:22.403,00:02:23.605,142.403,143.605,3,'NADL/V2-J1F.ogg','NADL/V2-J1F.ogg','F'
7,00:02:24.567,00:02:26.011,144.567,146.011,3,'NADL/V2-J1F.ogg','NADL/V2-J1F.ogg','T'
7,00:02:26.011,00:02:39.722,146.011,159.722,2,'NADL/V2-J1F.ogg','NADL/V2-J1F.ogg','ONE'
7,00:02:42.127,00:02:43.571,162.127,163.571,3,'NADL/V2-E1F.ogg','NADL/V2-E1F.ogg','T'
7,00:02:44.773,00:02:45.976,164.773,165.976,3,'NADL/V2-E1F.ogg','NADL/V2-E1F.ogg','F'
7,00:02:45.976,00:02:51.509,165.976,171.509,2,'NADL/V2-E1F.ogg','NADL/V2-E1F.ogg','TWO'
7,00:02:53.914,00:02:55.357,173.914,175.357,3,'NADL/V2-N1F.ogg','NADL/V2-N1F.ogg','F'
7,00:02:56.319,00:02:57.763,176.319,177.763,3,'NADL/V2-N1F.ogg','NADL/V2-N1F.ogg','T'
7,00:02:57.763,00:03:13.158,177.763,193.158,2,'NADL/V2-N1F.ogg','NADL/V2-N1F.ogg','ONE'
7,00:03:15.323,00:03:16.766,195.323,196.766,3,'NADL/V2-A1F.ogg','NADL/V2-A1F.ogg','T'
7,00:03:17.728,00:03:19.171,197.728,199.171,3,'NADL/V2-A1F.ogg','NADL/V2-A1F.ogg','F'
7,00:03:19.171,00:03:32.161,199.171,212.161,2,'NADL/V2-A1F.ogg','NADL/V2-A1F.ogg','TWO'
7,00:03:35.288,00:03:36.731,215.288,216.731,3,'NADL/V2-Q1F.ogg','NADL/V2-Q1F.ogg','F'
7,00:03:37.693,00:03:39.137,217.693,219.137,3,'NADL/V2-Q1F.ogg','NADL/V2-Q1F.ogg','T'
7,00:03:39.137,00:03:58.861,219.137,238.861,2,'NADL/V2-Q1F.ogg','NADL/V2-Q1F.ogg','ONE'
7,00:04:04.394,00:04:05.597,244.394,245.597,3,'NADL/V2-L1F.ogg','NADL/V2-L1F.ogg','T'
7,00:04:06.799,00:04:08.002,246.799,248.002,3,'NADL/V2-L1F.ogg','NADL/V2-L1F.ogg','F'
7,00:04:08.002,00:04:12.332,248.002,252.332,2,'NADL/V2-L1F.ogg','NADL/V2-L1F.ogg','ONE'
7,00:04:14.497,00:04:15.940,254.497,255.940,3,'NADL/V2-M1F.ogg','NADL/V2-M1F.ogg','F'
7,00:04:16.902,00:04:18.345,256.902,258.345,3,'NADL/V2-M1F.ogg','NADL/V2-M1F.ogg','T'
7,00:04:18.345,00:04:26.043,258.345,266.043,2,'NADL/V2-M1F.ogg','NADL/V2-M1F.ogg','TWO'
7,00:04:29.170,00:04:30.613,269.170,270.613,3,'NADL/V2-C1F.ogg','NADL/V2-C1F.ogg','T'
7,00:04:31.816,00:04:33.019,271.816,273.019,3,'NADL/V2-C1F.ogg','NADL/V2-C1F.ogg','F'
7,00:04:33.019,00:04:38.551,273.019,278.551,2,'NADL/V2-C1F.ogg','NADL/V2-C1F.ogg','ONE'
7,00:04:42.881,00:04:44.084,282.881,284.084,3,'NADL/V2-O1F.ogg','NADL/V2-O1F.ogg','T'
7,00:04:45.287,00:04:46.730,285.287,286.730,3,'NADL/V2-O1F.ogg','NADL/V2-O1F.ogg','F'
7,00:04:46.730,00:04:49.857,286.730,289.857,2,'NADL/V2-O1F.ogg','NADL/V2-O1F.ogg','TWO'
7,00:04:53.225,00:04:54.427,293.225,294.427,3,'NADL/V2-G1F.ogg','NADL/V2-G1F.ogg','T'
7,00:04:55.630,00:04:56.833,295.630,296.833,3,'NADL/V2-G1F.ogg','NADL/V2-G1F.ogg','F'
7,00:04:56.833,00:05:06.214,296.833,306.214,2,'NADL/V2-G1F.ogg','NADL/V2-G1F.ogg','ONE'
7,00:05:10.063,00:05:11.506,310.063,311.506,3,'NADL/V2-P1F.ogg','NADL/V2-P1F.ogg','T'
7,00:05:12.709,00:05:13.911,312.709,313.911,3,'NADL/V2-P1F.ogg','NADL/V2-P1F.ogg','F'
7,00:05:13.911,00:05:20.166,313.911,320.166,2,'NADL/V2-P1F.ogg','NADL/V2-P1F.ogg','TWO'
8,00:00:10.103,00:00:11.305,10.103,11.305,3,'NADL/V1-E1F.ogg','NADL/V1-E1F.ogg','T'
8,00:00:12.508,00:00:13.711,12.508,13.711,3,'NADL/V1-E1F.ogg','NADL/V1-E1F.ogg','F'
8,00:00:13.711,00:00:29.587,13.711,29.587,2,'NADL/V1-E1F.ogg','NADL/V1-E1F.ogg','TWO'
8,00:00:32.714,00:00:33.917,32.714,33.917,3,'NADL/V1-D1F.ogg','NADL/V1-D1F.ogg','F'
8,00:00:35.119,00:00:36.563,35.119,36.563,3,'NADL/V1-D1F.ogg','NADL/V1-D1F.ogg','T'
8,00:00:36.563,00:00:41.133,36.563,41.133,2,'NADL/V1-D1F.ogg','NADL/V1-D1F.ogg','ONE'
8,00:00:44.260,00:00:45.463,44.260,45.463,3,'NADL/V1-Q1F.ogg','NADL/V1-Q1F.ogg','T'
8,00:00:46.665,00:00:48.109,46.665,48.109,3,'NADL/V1-Q1F.ogg','NADL/V1-Q1F.ogg','F'
8,00:00:48.109,00:00:52.679,48.109,52.679,2,'NADL/V1-Q1F.ogg','NADL/V1-Q1F.ogg','ONE'
8,00:00:56.047,00:00:57.249,56.047,57.249,3,'NADL/V1-M1F.ogg','NADL/V1-M1F.ogg','F'
8,00:00:58.452,00:00:59.655,58.452,59.655,3,'NADL/V1-M1F.ogg','NADL/V1-M1F.ogg','T'
8,00:00:59.655,00:01:11.923,59.655,71.923,2,'NADL/V1-M1F.ogg','NADL/V1-M1F.ogg','TWO'
8,00:01:14.088,00:01:15.531,74.088,75.531,3,'NADL/V1-I1F.ogg','NADL/V1-I1F.ogg','T'
8,00:01:16.493,00:01:17.936,76.493,77.936,3,'NADL/V1-I1F.ogg','NADL/V1-I1F.ogg','F'
8,00:01:17.936,00:01:23.709,77.936,83.709,2,'NADL/V1-I1F.ogg','NADL/V1-I1F.ogg','TWO'
8,00:01:29.723,00:01:30.926,89.723,90.926,3,'NADL/V1-F1F.ogg','NADL/V1-F1F.ogg','T'
8,00:01:31.888,00:01:33.331,91.888,93.331,3,'NADL/V1-F1F.ogg','NADL/V1-F1F.ogg','F'
8,00:01:33.331,00:01:41.029,93.331,101.029,2,'NADL/V1-F1F.ogg','NADL/V1-F1F.ogg','TWO'
8,00:01:44.156,00:01:45.599,104.156,105.599,3,'NADL/V1-R1F.ogg','NADL/V1-R1F.ogg','T'
8,00:01:46.561,00:01:48.005,106.561,108.005,3,'NADL/V1-R1F.ogg','NADL/V1-R1F.ogg','F'
8,00:01:48.005,00:01:57.626,108.005,117.626,2,'NADL/V1-R1F.ogg','NADL/V1-R1F.ogg','TWO'
8,00:01:59.791,00:02:00.994,119.791,120.994,3,'NADL/V1-A1F.ogg','NADL/V1-A1F.ogg','F'
8,00:02:02.197,00:02:03.640,122.197,123.640,3,'NADL/V1-A1F.ogg','NADL/V1-A1F.ogg','T'
8,00:02:03.640,00:02:06.045,123.640,126.045,2,'NADL/V1-A1F.ogg','NADL/V1-A1F.ogg','TWO'
8,00:02:09.413,00:02:10.616,129.413,130.616,3,'NADL/V1-J1F.ogg','NADL/V1-J1F.ogg','T'
8,00:02:11.819,00:02:13.262,131.819,133.262,3,'NADL/V1-J1F.ogg','NADL/V1-J1F.ogg','F'
8,00:02:13.262,00:02:22.884,133.262,142.884,2,'NADL/V1-J1F.ogg','NADL/V1-J1F.ogg','TWO'
8,00:02:24.808,00:02:26.251,144.808,146.251,3,'NADL/V1-G1F.ogg','NADL/V1-G1F.ogg','T'
8,00:02:27.213,00:02:28.657,147.213,148.657,3,'NADL/V1-G1F.ogg','NADL/V1-G1F.ogg','F'
8,00:02:28.657,00:02:35.151,148.657,155.151,2,'NADL/V1-G1F.ogg','NADL/V1-G1F.ogg','TWO'
8,00:02:37.316,00:02:38.519,157.316,158.519,3,'NADL/V1-P1F.ogg','NADL/V1-P1F.ogg','F'
8,00:02:39.722,00:02:41.165,159.722,161.165,3,'NADL/V1-P1F.ogg','NADL/V1-P1F.ogg','T'
8,00:02:41.165,00:02:45.735,161.165,165.735,2,'NADL/V1-P1F.ogg','NADL/V1-P1F.ogg','TWO'
8,00:02:47.900,00:02:49.344,167.900,169.344,3,'NADL/V1-L1F.ogg','NADL/V1-L1F.ogg','T'
8,00:02:50.306,00:02:51.749,170.306,171.749,3,'NADL/V1-L1F.ogg','NADL/V1-L1F.ogg','F'
8,00:02:51.749,00:02:55.838,171.749,175.838,2,'NADL/V1-L1F.ogg','NADL/V1-L1F.ogg','TWO'
8,00:02:58.965,00:03:00.409,178.965,180.409,3,'NADL/V1-K1F.ogg','NADL/V1-K1F.ogg','T'
8,00:03:01.371,00:03:02.814,181.371,182.814,3,'NADL/V1-K1F.ogg','NADL/V1-K1F.ogg','F'
8,00:03:02.814,00:03:07.866,182.814,187.866,2,'NADL/V1-K1F.ogg','NADL/V1-K1F.ogg','TWO'
8,00:03:10.271,00:03:11.474,190.271,191.474,3,'NADL/V1-O1F.ogg','NADL/V1-O1F.ogg','F'
8,00:03:12.677,00:03:14.120,192.677,194.120,3,'NADL/V1-O1F.ogg','NADL/V1-O1F.ogg','T'
8,00:03:14.120,00:03:22.298,194.120,202.298,2,'NADL/V1-O1F.ogg','NADL/V1-O1F.ogg','TWO'
8,00:03:25.185,00:03:26.388,205.185,206.388,3,'NADL/V1-B1F.ogg','NADL/V1-B1F.ogg','F'
8,00:03:27.590,00:03:29.034,207.590,209.034,3,'NADL/V1-B1F.ogg','NADL/V1-B1F.ogg','T'
8,00:03:29.034,00:03:38.655,209.034,218.655,2,'NADL/V1-B1F.ogg','NADL/V1-B1F.ogg','TWO'
8,00:03:40.820,00:03:42.023,220.820,222.023,3,'NADL/V1-N1F.ogg','NADL/V1-N1F.ogg','T'
8,00:03:43.226,00:03:44.429,223.226,224.429,3,'NADL/V1-N1F.ogg','NADL/V1-N1F.ogg','F'
8,00:03:44.429,00:03:50.683,224.429,230.683,2,'NADL/V1-N1F.ogg','NADL/V1-N1F.ogg','TWO'
8,00:03:52.848,00:03:54.291,232.848,234.291,3,'NADL/V1-H1F.ogg','NADL/V1-H1F.ogg','F'
8,00:03:55.253,00:03:56.696,235.253,236.696,3,'NADL/V1-H1F.ogg','NADL/V1-H1F.ogg','T'
8,00:03:56.696,00:03:59.823,236.696,239.823,2,'NADL/V1-H1F.ogg','NADL/V1-H1F.ogg','TWO'
8,00:04:03.913,00:04:05.115,243.913,245.115,3,'NADL/V1-C1F.ogg','NADL/V1-C1F.ogg','T'
8,00:04:06.318,00:04:07.761,246.318,247.761,3,'NADL/V1-C1F.ogg','NADL/V1-C1F.ogg','F'
8,00:04:07.761,00:04:14.497,247.761,254.497,2,'NADL/V1-C1F.ogg','NADL/V1-C1F.ogg','TWO'
9,00:00:35.119,00:00:36.322,35.119,36.322,3,'NADL/V4-D1F.ogg','NADL/V4-D1F.ogg','F'
9,00:00:37.525,00:00:38.727,37.525,38.727,3,'NADL/V4-D1F.ogg','NADL/V4-D1F.ogg','T'
9,00:00:38.727,00:00:43.779,38.727,43.779,2,'NADL/V4-D1F.ogg','NADL/V4-D1F.ogg','TWO'
9,00:00:46.906,00:00:48.349,46.906,48.349,3,'NADL/V4-A1F.ogg','NADL/V4-A1F.ogg','F'
9,00:00:49.311,00:00:50.755,49.311,50.755,3,'NADL/V4-A1F.ogg','NADL/V4-A1F.ogg','T'
9,00:00:50.755,00:00:53.160,50.755,53.160,2,'NADL/V4-A1F.ogg','NADL/V4-A1F.ogg','TWO'
9,00:00:59.895,00:01:01.339,59.895,61.339,3,'NADL/V4-L1F.ogg','NADL/V4-L1F.ogg','F'
9,00:01:02.301,00:01:03.744,62.301,63.744,3,'NADL/V4-L1F.ogg','NADL/V4-L1F.ogg','T'
9,00:01:03.744,00:01:08.796,63.744,68.796,2,'NADL/V4-L1F.ogg','NADL/V4-L1F.ogg','TWO'
9,00:01:13.366,00:01:14.809,73.366,74.809,3,'NADL/V4-H1F.ogg','NADL/V4-H1F.ogg','T'
9,00:01:16.012,00:01:17.215,76.012,77.215,3,'NADL/V4-H1F.ogg','NADL/V4-H1F.ogg','F'
9,00:01:17.215,00:01:21.063,77.215,81.063,2,'NADL/V4-H1F.ogg','NADL/V4-H1F.ogg','ONE'
