experiment,version,participant,item.pair,correct.bin,pair.order,response.type,response.num,response.dur,response.start,true.dur,true.start,foil.dur,foil.start,true.type,true.structure,true.pos1,true.pos2,true.pos3,true.RFname,phase,foil.type,foil.structure,foil.pos1,foil.pos2,foil.pos3,foil.RFname,language_mother,language_father,age,sex,grade,notes,education,test.type,competitor.type
2,3,31,K,0,foil-true,foil,1,5.292000000000002,86.355,1.2019999999999982,85.153,1.4429999999999978,82.507,ruleword,AXB,A1,X5,B1,A1_X5_B1.wav,generalization,phantomruleword,AXB,A1,X6,B3,A1_X6_B3.wav,YD,YD,26,F,8,NA,secondary,GEN,phantom-word
2,3,31,L,0,true-foil,foil,2,3.8489999999999895,125.805,1.203000000000003,121.956,1.443000000000012,124.362,ruleword,AXB,A1,X6,B1,A1_X6_B1.wav,generalization,phantomruleword,AXB,A2,X6,B1,A2_X6_B1.wav,YD,YD,26,F,8,NA,secondary,GEN,phantom-word
2,3,31,M,1,true-foil,true,1,3.6089999999999947,57.249,1.203000000000003,53.641,1.2020000000000053,56.047,ruleword,AXB,A2,X4,B2,A2_X4_B2.wav,generalization,phantomruleword,AXB,A1,X4,B2,A1_X4_B2.wav,YD,YD,26,F,8,NA,secondary,GEN,phantom-word
2,3,31,N,0,true-foil,foil,2,2.164999999999999,16.597,1.4430000000000014,12.508,1.4430000000000014,15.154,ruleword,AXB,A2,X5,B2,A2_X5_B2.wav,generalization,phantomruleword,AXB,A3,X6,B2,A3_X6_B2.wav,YD,YD,26,F,8,NA,secondary,GEN,phantom-word
2,3,31,O,0,true-foil,foil,2,4.090000000000003,66.871,1.201999999999991,63.023,1.4429999999999978,65.428,ruleword,AXB,A2,X6,B2,A2_X6_B2.wav,generalization,phantomruleword,AXB,A2,X5,B1,A2_X5_B1.wav,YD,YD,26,F,8,NA,secondary,GEN,phantom-word
2,3,31,P,0,true-foil,foil,2,4.811000000000007,135.667,1.2019999999999982,131.819,1.443000000000012,134.224,ruleword,AXB,A3,X4,B3,A3_X4_B3.wav,generalization,phantomruleword,AXB,A3,X4,B1,A3_X4_B1.wav,YD,YD,26,F,8,NA,secondary,GEN,phantom-word
2,3,31,Q,1,true-foil,true,1,5.773000000000003,25.016,1.4430000000000014,21.168,1.4429999999999978,23.573,ruleword,AXB,A3,X5,B3,A3_X5_B3.wav,generalization,phantomruleword,AXB,A2,X4,B3,A2_X4_B3.wav,YD,YD,26,F,8,NA,secondary,GEN,phantom-word
2,3,31,R,1,foil-true,true,2,3.1269999999999953,106.561,1.2020000000000124,105.359,1.443000000000012,102.713,ruleword,AXB,A3,X6,B3,A3_X6_B3.wav,generalization,phantomruleword,AXB,A3,X5,B2,A3_X5_B2.wav,YD,YD,26,F,8,NA,secondary,GEN,phantom-word
2,4,23,A,0,true-foil,foil,2,12.508000000000003,37.525,1.2029999999999959,33.676,1.2029999999999959,36.081,word,AXB,A1,X1,B1,A1_X1_B1.wav,segmentation,phantomword,AXB,A3,X1,B1,A3_X1_B1.wav,Sudest,YD,20,M,8,NA,secondary,SEG,phantom-word
2,4,23,B,1,foil-true,true,2,6.01400000000001,181.13,1.4429999999999836,179.687,1.443000000000012,177.041,word,AXB,A2,X1,B2,A2_X1_B2.wav,segmentation,phantomword,AXB,A2,X3,B3,A2_X3_B3.wav,Sudest,YD,20,M,8,NA,secondary,SEG,phantom-word
2,4,23,C,0,foil-true,foil,1,6.494,24.295,1.4440000000000026,22.851,1.4429999999999978,20.446,word,AXB,A3,X2,B3,A3_X2_B3.wav,segmentation,phantomword,AXB,A1,X2,B3,A1_X2_B3.wav,Sudest,YD,20,M,8,NA,secondary,SEG,phantom-word
2,4,23,D,1,foil-true,true,2,4.089000000000006,55.806,1.4429999999999978,54.363,1.4440000000000026,51.957,word,AXB,A2,X3,B2,A2_X3_B2.wav,segmentation,phantomword,AXB,A2,X2,B1,A2_X2_B1.wav,Sudest,YD,20,M,8,NA,secondary,SEG,phantom-word
2,4,23,E,0,true-foil,foil,2,7.6980000000000075,142.643,1.203000000000003,138.794,1.443000000000012,141.2,word,AXB,A1,X2,B1,A1_X2_B1.wav,segmentation,phantomword,AXB,A1,X1,B2,A1_X1_B2.wav,Sudest,YD,20,M,8,NA,secondary,SEG,phantom-word
2,4,23,F,1,foil-true,true,2,5.772999999999996,193.879,1.2019999999999982,192.677,1.4429999999999836,190.031,word,AXB,A2,X2,B2,A2_X2_B2.wav,segmentation,phantomword,AXB,A1,X3,B2,A1_X3_B2.wav,Sudest,YD,20,M,8,NA,secondary,SEG,phantom-word
2,4,23,G,1,foil-true,true,2,2.8859999999999957,232.367,1.4439999999999884,230.923,1.443000000000012,228.518,word,AXB,A3,X1,B3,A3_X1_B3.wav,segmentation,phantomword,AXB,A3,X2,B2,A3_X2_B2.wav,Sudest,YD,20,M,8,NA,secondary,SEG,phantom-word
2,4,23,H,0,true-foil,foil,2,9.14,66.631,1.203000000000003,62.782,1.4440000000000026,65.187,word,AXB,A1,X3,B1,A1_X3_B1.wav,segmentation,phantomword,AXB,A3,X3,B1,A3_X3_B1.wav,Sudest,YD,20,M,8,NA,secondary,SEG,phantom-word
2,4,23,I,0,true-foil,foil,2,5.532999999999987,205.425,1.443000000000012,201.577,1.2019999999999982,204.223,word,AXB,A3,X3,B3,A3_X3_B3.wav,segmentation,phantomword,AXB,A2,X1,B3,A2_X1_B3.wav,Sudest,YD,20,M,8,NA,secondary,SEG,phantom-word
2,4,23,J,1,foil-true,true,2,6.253999999999991,156.114,1.4440000000000168,154.67,1.443000000000012,152.265,ruleword,AXB,A1,X4,B1,A1_X4_B1.wav,generalization,phantomruleword,AXB,A1,X5,B3,A1_X5_B3.wav,Sudest,YD,20,M,8,NA,secondary,GEN,phantom-word
2,4,23,K,0,foil-true,foil,1,4.811000000000007,95.496,1.4429999999999978,94.053,1.4439999999999884,91.647,ruleword,AXB,A1,X5,B1,A1_X5_B1.wav,generalization,phantomruleword,AXB,A1,X6,B3,A1_X6_B3.wav,Sudest,YD,20,M,8,NA,secondary,GEN,phantom-word
2,4,23,L,0,foil-true,foil,1,6.49499999999999,82.266,1.443000000000012,80.823,1.4440000000000026,78.417,ruleword,AXB,A1,X6,B1,A1_X6_B1.wav,generalization,phantomruleword,AXB,A2,X6,B1,A2_X6_B1.wav,Sudest,YD,20,M,8,NA,secondary,GEN,phantom-word
2,4,23,M,1,true-foil,true,1,4.088999999999999,131.819,1.203000000000003,128.21,1.4439999999999884,130.375,ruleword,AXB,A2,X4,B2,A2_X4_B2.wav,generalization,phantomruleword,AXB,A1,X4,B2,A1_X4_B2.wav,Sudest,YD,20,M,8,NA,secondary,GEN,phantom-word
2,4,23,N,1,true-foil,true,1,7.2169999999999845,217.693,1.443000000000012,213.845,1.443000000000012,216.25,ruleword,AXB,A2,X5,B2,A2_X5_B2.wav,generalization,phantomruleword,AXB,A3,X6,B2,A3_X6_B2.wav,Sudest,YD,20,M,8,NA,secondary,GEN,phantom-word
2,4,23,O,1,foil-true,true,2,6.01400000000001,168.141,1.4429999999999836,166.698,1.443000000000012,164.292,ruleword,AXB,A2,X6,B2,A2_X6_B2.wav,generalization,phantomruleword,AXB,A2,X5,B1,A2_X5_B1.wav,Sudest,YD,20,M,8,NA,secondary,GEN,phantom-word
2,4,23,P,1,foil-true,true,2,7.216999999999999,118.107,1.2019999999999982,116.905,1.4440000000000026,114.499,ruleword,AXB,A3,X4,B3,A3_X4_B3.wav,generalization,phantomruleword,AXB,A3,X4,B1,A3_X4_B1.wav,Sudest,YD,20,M,8,NA,secondary,GEN,phantom-word
2,4,23,Q,0,true-foil,foil,2,10.103000000000002,6.494,1.2030000000000003,2.886,1.202,5.292,ruleword,AXB,A3,X5,B3,A3_X5_B3.wav,generalization,phantomruleword,AXB,A2,X4,B3,A2_X4_B3.wav,Sudest,YD,20,M,8,NA,secondary,GEN,phantom-word
2,4,23,R,0,true-foil,foil,2,4.570999999999998,107.042,1.2019999999999982,103.194,1.4429999999999978,105.599,ruleword,AXB,A3,X6,B3,A3_X6_B3.wav,generalization,phantomruleword,AXB,A3,X5,B2,A3_X5_B2.wav,Sudest,YD,20,M,8,NA,secondary,GEN,phantom-word
2,4,35,A,1,true-foil,true,1,2.6459999999999866,213.604,1.443000000000012,209.515,1.443000000000012,212.161,word,AXB,A1,X1,B1,A1_X1_B1.wav,segmentation,phantomword,AXB,A3,X1,B1,A3_X1_B1.wav,YD,YD,22,F,8,NA,secondary,SEG,phantom-word
2,4,35,B,1,foil-true,true,2,1.6839999999999975,184.257,1.203000000000003,182.814,1.4429999999999836,180.168,word,AXB,A2,X1,B2,A2_X1_B2.wav,segmentation,phantomword,AXB,A2,X3,B3,A2_X3_B3.wav,YD,YD,22,F,8,NA,secondary,SEG,phantom-word
2,4,35,C,0,true-foil,foil,2,3.8489999999999895,203.501,1.4429999999999836,199.412,1.443000000000012,202.058,word,AXB,A3,X2,B3,A3_X2_B3.wav,segmentation,phantomword,AXB,A1,X2,B3,A1_X2_B3.wav,YD,YD,22,F,8,NA,secondary,SEG,phantom-word
2,4,35,D,1,foil-true,true,2,5.774000000000001,163.089,1.2019999999999982,161.887,1.2019999999999982,159.241,word,AXB,A2,X3,B2,A2_X3_B2.wav,segmentation,phantomword,AXB,A2,X2,B1,A2_X2_B1.wav,YD,YD,22,F,8,NA,secondary,SEG,phantom-word
2,4,35,E,0,foil-true,foil,1,3.608000000000004,193.158,1.4439999999999884,191.714,1.203000000000003,189.309,word,AXB,A1,X2,B1,A1_X2_B1.wav,segmentation,phantomword,AXB,A1,X1,B2,A1_X1_B2.wav,YD,YD,22,F,8,NA,secondary,SEG,phantom-word
2,4,35,F,0,foil-true,foil,1,11.065,10.103,1.443999999999999,8.659,1.4430000000000005,6.254,word,AXB,A2,X2,B2,A2_X2_B2.wav,segmentation,phantomword,AXB,A1,X3,B2,A1_X3_B2.wav,YD,YD,22,F,8,NA,secondary,SEG,phantom-word
2,4,35,G,1,true-foil,true,1,3.126999999999981,153.949,1.443000000000012,149.619,1.4440000000000168,152.505,word,AXB,A3,X1,B3,A3_X1_B3.wav,segmentation,phantomword,AXB,A3,X2,B2,A3_X2_B2.wav,YD,YD,22,F,8,NA,secondary,SEG,phantom-word
2,4,35,H,0,foil-true,foil,1,21.168000000000006,43.538,1.2019999999999982,42.336,1.443000000000005,39.69,word,AXB,A1,X3,B1,A1_X3_B1.wav,segmentation,phantomword,AXB,A3,X3,B1,A3_X3_B1.wav,YD,YD,22,F,8,NA,secondary,SEG,phantom-word
2,4,35,I,1,true-foil,true,1,6.734999999999999,106.321,1.4440000000000026,102.231,1.4440000000000026,104.877,word,AXB,A3,X3,B3,A3_X3_B3.wav,segmentation,phantomword,AXB,A2,X1,B3,A2_X1_B3.wav,YD,YD,22,F,8,NA,secondary,SEG,phantom-word
2,4,35,J,1,foil-true,true,2,6.9759999999999955,29.827,1.4430000000000014,28.384,1.2029999999999994,25.738,ruleword,AXB,A1,X4,B1,A1_X4_B1.wav,generalization,phantomruleword,AXB,A1,X5,B3,A1_X5_B3.wav,YD,YD,22,F,8,NA,secondary,GEN,phantom-word
2,4,35,K,0,true-foil,foil,2,2.8859999999999957,96.699,1.203000000000003,92.85,1.4429999999999978,95.256,ruleword,AXB,A1,X5,B1,A1_X5_B1.wav,generalization,phantomruleword,AXB,A1,X6,B3,A1_X6_B3.wav,YD,YD,22,F,8,NA,secondary,GEN,phantom-word
2,4,35,L,1,foil-true,true,2,5.774000000000001,141.921,1.4429999999999836,140.478,1.2019999999999982,138.073,ruleword,AXB,A1,X6,B1,A1_X6_B1.wav,generalization,phantomruleword,AXB,A2,X6,B1,A2_X6_B1.wav,YD,YD,22,F,8,NA,secondary,GEN,phantom-word
2,4,35,M,0,foil-true,foil,1,4.570999999999998,85.393,1.2019999999999982,84.191,1.203000000000003,81.785,ruleword,AXB,A2,X4,B2,A2_X4_B2.wav,generalization,phantomruleword,AXB,A1,X4,B2,A1_X4_B2.wav,YD,YD,22,F,8,NA,secondary,GEN,phantom-word
2,4,35,N,0,true-foil,foil,2,7.938000000000002,71.442,1.203000000000003,67.593,1.4439999999999884,69.998,ruleword,AXB,A2,X5,B2,A2_X5_B2.wav,generalization,phantomruleword,AXB,A3,X6,B2,A3_X6_B2.wav,YD,YD,22,F,8,NA,secondary,GEN,phantom-word
2,4,35,O,0,foil-true,foil,1,1.9240000000000066,175.117,1.4439999999999884,173.673,1.443000000000012,171.268,ruleword,AXB,A2,X6,B2,A2_X6_B2.wav,generalization,phantomruleword,AXB,A2,X5,B1,A2_X5_B1.wav,YD,YD,22,F,8,NA,secondary,GEN,phantom-word
2,4,35,P,1,true-foil,true,1,2.8859999999999957,132.3,1.4439999999999884,128.21,1.4440000000000168,130.856,ruleword,AXB,A3,X4,B3,A3_X4_B3.wav,generalization,phantomruleword,AXB,A3,X4,B1,A3_X4_B1.wav,YD,YD,22,F,8,NA,secondary,GEN,phantom-word
2,4,35,Q,1,foil-true,true,2,6.734999999999999,119.31,1.4429999999999978,117.867,1.4429999999999978,115.221,ruleword,AXB,A3,X5,B3,A3_X5_B3.wav,generalization,phantomruleword,AXB,A2,X4,B3,A2_X4_B3.wav,YD,YD,22,F,8,NA,secondary,GEN,phantom-word
2,4,35,R,1,foil-true,true,2,2.164999999999992,223.947,1.2019999999999982,222.745,1.443000000000012,220.099,ruleword,AXB,A3,X6,B3,A3_X6_B3.wav,generalization,phantomruleword,AXB,A3,X5,B2,A3_X5_B2.wav,YD,YD,22,F,8,NA,secondary,GEN,phantom-word
2,4,37,A,1,foil-true,true,2,6.493999999999993,60.377,1.4440000000000026,58.933,1.4440000000000026,56.287,word,AXB,A1,X1,B1,A1_X1_B1.wav,segmentation,phantomword,AXB,A3,X1,B1,A3_X1_B1.wav,YD,YD,31,F,12,NA,preparatory,SEG,phantom-word
2,4,37,B,1,foil-true,true,2,3.3670000000000186,135.427,1.203000000000003,134.224,1.4440000000000168,131.337,word,AXB,A2,X1,B2,A2_X1_B2.wav,segmentation,phantomword,AXB,A2,X3,B3,A2_X3_B3.wav,YD,YD,31,F,12,NA,preparatory,SEG,phantom-word
2,4,37,C,0,true-foil,foil,2,7.456999999999994,121.475,1.203000000000003,117.386,1.4429999999999978,120.032,word,AXB,A3,X2,B3,A3_X2_B3.wav,segmentation,phantomword,AXB,A1,X2,B3,A1_X2_B3.wav,YD,YD,31,F,12,NA,preparatory,SEG,phantom-word
2,4,37,D,1,foil-true,true,2,10.103000000000002,11.305,1.4429999999999996,9.862,1.2030000000000003,7.216,word,AXB,A2,X3,B2,A2_X3_B2.wav,segmentation,phantomword,AXB,A2,X2,B1,A2_X2_B1.wav,YD,YD,31,F,12,NA,preparatory,SEG,phantom-word
2,4,37,E,1,true-foil,true,1,4.329999999999984,145.77,1.2029999999999745,141.681,1.443000000000012,144.327,word,AXB,A1,X2,B1,A1_X2_B1.wav,segmentation,phantomword,AXB,A1,X1,B2,A1_X1_B2.wav,YD,YD,31,F,12,NA,preparatory,SEG,phantom-word
2,4,37,F,0,foil-true,foil,1,6.975999999999999,215.528,1.4429999999999836,214.085,1.203000000000003,211.439,word,AXB,A2,X2,B2,A2_X2_B2.wav,segmentation,phantomword,AXB,A1,X3,B2,A1_X3_B2.wav,YD,YD,31,F,12,NA,preparatory,SEG,phantom-word
2,4,37,G,1,true-foil,true,1,4.811000000000007,172.471,1.203000000000003,168.381,1.4440000000000168,171.027,word,AXB,A3,X1,B3,A3_X1_B3.wav,segmentation,phantomword,AXB,A3,X2,B2,A3_X2_B2.wav,YD,YD,31,F,12,NA,preparatory,SEG,phantom-word
2,4,37,H,0,foil-true,foil,1,9.622000000000014,156.595,1.4439999999999884,155.151,1.684000000000026,152.265,word,AXB,A1,X3,B1,A1_X3_B1.wav,segmentation,phantomword,AXB,A3,X3,B1,A3_X3_B1.wav,YD,YD,31,F,12,NA,preparatory,SEG,phantom-word
2,4,37,I,0,true-foil,foil,2,5.772999999999996,47.387,1.203000000000003,43.538,1.203000000000003,46.184,word,AXB,A3,X3,B3,A3_X3_B3.wav,segmentation,phantomword,AXB,A2,X1,B3,A2_X1_B3.wav,YD,YD,31,F,12,NA,preparatory,SEG,phantom-word
2,4,37,J,0,true-foil,foil,2,5.292000000000002,92.85,1.203000000000003,88.761,1.4429999999999978,91.407,ruleword,AXB,A1,X4,B1,A1_X4_B1.wav,generalization,phantomruleword,AXB,A1,X5,B3,A1_X5_B3.wav,YD,YD,31,F,12,NA,preparatory,GEN,phantom-word
2,4,37,K,0,true-foil,foil,2,7.216000000000008,202.058,1.2019999999999982,197.969,1.4429999999999836,200.615,ruleword,AXB,A1,X5,B1,A1_X5_B1.wav,generalization,phantomruleword,AXB,A1,X6,B3,A1_X6_B3.wav,YD,YD,31,F,12,NA,preparatory,GEN,phantom-word
2,4,37,L,0,foil-true,foil,1,8.41900000000004,257.383,1.683999999999969,255.699,1.4440000000000168,253.053,ruleword,AXB,A1,X6,B1,A1_X6_B1.wav,generalization,phantomruleword,AXB,A2,X6,B1,A2_X6_B1.wav,YD,YD,31,F,12,NA,preparatory,GEN,phantom-word
2,4,37,M,1,true-foil,true,1,12.74900000000001,73.847,1.4429999999999978,69.758,1.4429999999999978,72.404,ruleword,AXB,A2,X4,B2,A2_X4_B2.wav,generalization,phantomruleword,AXB,A1,X4,B2,A1_X4_B2.wav,YD,YD,31,F,12,NA,preparatory,GEN,phantom-word
2,4,37,N,0,foil-true,foil,1,6.013000000000005,228.518,1.203000000000003,227.315,1.443000000000012,224.429,ruleword,AXB,A2,X5,B2,A2_X5_B2.wav,generalization,phantomruleword,AXB,A3,X6,B2,A3_X6_B2.wav,YD,YD,31,F,12,NA,preparatory,GEN,phantom-word
2,4,37,O,0,foil-true,foil,1,9.863,104.877,1.4429999999999978,103.434,1.4429999999999978,100.548,ruleword,AXB,A2,X6,B2,A2_X6_B2.wav,generalization,phantomruleword,AXB,A2,X5,B1,A2_X5_B1.wav,YD,YD,31,F,12,NA,preparatory,GEN,phantom-word
2,4,37,P,0,true-foil,foil,2,11.064999999999998,184.498,1.443000000000012,180.409,1.4429999999999836,183.055,ruleword,AXB,A3,X4,B3,A3_X4_B3.wav,generalization,phantomruleword,AXB,A3,X4,B1,A3_X4_B1.wav,YD,YD,31,F,12,NA,preparatory,GEN,phantom-word
2,4,37,Q,0,true-foil,foil,2,9.381,240.786,1.2029999999999745,236.937,1.203000000000003,239.583,ruleword,AXB,A3,X5,B3,A3_X5_B3.wav,generalization,phantomruleword,AXB,A2,X4,B3,A2_X4_B3.wav,YD,YD,31,F,12,NA,preparatory,GEN,phantom-word
2,4,37,R,0,foil-true,foil,1,12.027000000000001,28.384,1.4430000000000014,26.941,1.4429999999999978,24.295,ruleword,AXB,A3,X6,B3,A3_X6_B3.wav,generalization,phantomruleword,AXB,A3,X5,B2,A3_X5_B2.wav,YD,YD,31,F,12,NA,preparatory,GEN,phantom-word
2,4,39,A,0,true-foil,foil,2,2.406000000000006,166.457,1.4439999999999884,162.127,1.4429999999999836,165.014,word,AXB,A1,X1,B1,A1_X1_B1.wav,segmentation,phantomword,AXB,A3,X1,B1,A3_X1_B1.wav,YD,YD,31,F,12,NA,preparatory,SEG,phantom-word
2,4,39,B,0,true-foil,foil,2,2.886000000000003,27.903,1.2019999999999982,23.814,1.4429999999999978,26.46,word,AXB,A2,X1,B2,A2_X1_B2.wav,segmentation,phantomword,AXB,A2,X3,B3,A2_X3_B3.wav,YD,YD,31,F,12,NA,preparatory,SEG,phantom-word
2,4,39,C,0,foil-true,foil,1,2.406000000000006,111.853,1.4429999999999978,110.41,1.4440000000000026,107.523,word,AXB,A3,X2,B3,A3_X2_B3.wav,segmentation,phantomword,AXB,A1,X2,B3,A1_X2_B3.wav,YD,YD,31,F,12,NA,preparatory,SEG,phantom-word
2,4,39,D,1,foil-true,true,2,2.164999999999992,103.194,1.4440000000000026,101.75,1.4429999999999978,98.864,word,AXB,A2,X3,B2,A2_X3_B2.wav,segmentation,phantomword,AXB,A2,X2,B1,A2_X2_B1.wav,YD,YD,31,F,12,NA,preparatory,SEG,phantom-word
2,4,39,E,0,true-foil,foil,2,2.8870000000000005,175.357,1.4440000000000168,171.027,1.2019999999999982,174.155,word,AXB,A1,X2,B1,A1_X2_B1.wav,segmentation,phantomword,AXB,A1,X1,B2,A1_X1_B2.wav,YD,YD,31,F,12,NA,preparatory,SEG,phantom-word
2,4,39,F,1,foil-true,true,2,2.8870000000000005,76.974,1.4429999999999978,75.531,1.4439999999999884,72.644,word,AXB,A2,X2,B2,A2_X2_B2.wav,segmentation,phantomword,AXB,A1,X3,B2,A1_X3_B2.wav,YD,YD,31,F,12,NA,preparatory,SEG,phantom-word
2,4,39,G,0,true-foil,foil,2,1.9240000000000066,148.176,1.4440000000000168,143.605,1.4439999999999884,146.732,word,AXB,A3,X1,B3,A3_X1_B3.wav,segmentation,phantomword,AXB,A3,X2,B2,A3_X2_B2.wav,YD,YD,31,F,12,NA,preparatory,SEG,phantom-word
2,4,39,H,0,foil-true,foil,1,2.405000000000001,184.739,1.4440000000000168,183.295,1.4439999999999884,180.649,word,AXB,A1,X3,B1,A1_X3_B1.wav,segmentation,phantomword,AXB,A3,X3,B1,A3_X3_B1.wav,YD,YD,31,F,12,NA,preparatory,SEG,phantom-word
2,4,39,I,1,true-foil,true,1,2.164999999999992,130.375,1.203000000000003,126.045,1.443000000000012,128.932,word,AXB,A3,X3,B3,A3_X3_B3.wav,segmentation,phantomword,AXB,A2,X1,B3,A2_X1_B3.wav,YD,YD,31,F,12,NA,preparatory,SEG,phantom-word
2,4,39,J,0,foil-true,foil,1,3.6089999999999947,38.246,1.6829999999999998,36.563,1.4429999999999978,33.917,ruleword,AXB,A1,X4,B1,A1_X4_B1.wav,generalization,phantomruleword,AXB,A1,X5,B3,A1_X5_B3.wav,YD,YD,31,F,12,NA,preparatory,GEN,phantom-word
2,4,39,K,0,foil-true,foil,1,2.405000000000001,156.595,1.4439999999999884,155.151,1.6839999999999975,152.024,ruleword,AXB,A1,X5,B1,A1_X5_B1.wav,generalization,phantomruleword,AXB,A1,X6,B3,A1_X6_B3.wav,YD,YD,31,F,12,NA,preparatory,GEN,phantom-word
2,4,39,L,0,foil-true,foil,1,2.646000000000001,120.753,1.4429999999999978,119.31,1.4429999999999978,116.424,ruleword,AXB,A1,X6,B1,A1_X6_B1.wav,generalization,phantomruleword,AXB,A2,X6,B1,A2_X6_B1.wav,YD,YD,31,F,12,NA,preparatory,GEN,phantom-word
2,4,39,M,1,true-foil,true,1,3.607999999999997,58.212,1.4440000000000026,54.122,1.203000000000003,57.009,ruleword,AXB,A2,X4,B2,A2_X4_B2.wav,generalization,phantomruleword,AXB,A1,X4,B2,A1_X4_B2.wav,YD,YD,31,F,12,NA,preparatory,GEN,phantom-word
2,4,39,N,1,foil-true,true,2,3.3669999999999973,48.59,1.443000000000005,47.147,1.443000000000005,44.26,ruleword,AXB,A2,X5,B2,A2_X5_B2.wav,generalization,phantomruleword,AXB,A3,X6,B2,A3_X6_B2.wav,YD,YD,31,F,12,NA,preparatory,GEN,phantom-word
2,4,39,O,1,foil-true,true,2,1.203000000000003,86.355,1.2019999999999982,85.153,1.4429999999999978,82.026,ruleword,AXB,A2,X6,B2,A2_X6_B2.wav,generalization,phantomruleword,AXB,A2,X5,B1,A2_X5_B1.wav,YD,YD,31,F,12,NA,preparatory,GEN,phantom-word
2,4,39,P,0,foil-true,foil,1,1.9240000000000066,68.315,1.4440000000000026,66.871,1.4429999999999978,63.985,ruleword,AXB,A3,X4,B3,A3_X4_B3.wav,generalization,phantomruleword,AXB,A3,X4,B1,A3_X4_B1.wav,YD,YD,31,F,12,NA,preparatory,GEN,phantom-word
2,4,39,Q,0,foil-true,foil,1,2.164999999999992,139.275,1.443000000000012,137.832,1.4429999999999836,134.705,ruleword,AXB,A3,X5,B3,A3_X5_B3.wav,generalization,phantomruleword,AXB,A2,X4,B3,A2_X4_B3.wav,YD,YD,31,F,12,NA,preparatory,GEN,phantom-word
2,4,39,R,0,true-foil,foil,2,2.4059999999999917,94.293,1.443000000000012,90.204,1.443000000000012,92.85,ruleword,AXB,A3,X6,B3,A3_X6_B3.wav,generalization,phantomruleword,AXB,A3,X5,B2,A3_X5_B2.wav,YD,YD,31,F,12,NA,preparatory,GEN,phantom-word
2,4,40,A,0,foil-true,foil,1,5.292000000000002,50.274,1.4440000000000026,48.83,1.443000000000005,46.425,word,AXB,A1,X1,B1,A1_X1_B1.wav,segmentation,phantomword,AXB,A3,X1,B1,A3_X1_B1.wav,YD,YD,25,F,8,NA,secondary,SEG,phantom-word
2,4,40,B,0,foil-true,foil,1,7.457000000000008,71.201,1.2029999999999887,69.998,1.203000000000003,67.593,word,AXB,A2,X1,B2,A2_X1_B2.wav,segmentation,phantomword,AXB,A2,X3,B3,A2_X3_B3.wav,YD,YD,25,F,8,NA,secondary,SEG,phantom-word
2,4,40,C,0,true-foil,foil,2,7.215999999999994,84.191,1.4429999999999978,80.342,1.4440000000000026,82.747,word,AXB,A3,X2,B3,A3_X2_B3.wav,segmentation,phantomword,AXB,A1,X2,B3,A1_X2_B3.wav,YD,YD,25,F,8,NA,secondary,SEG,phantom-word
2,4,40,D,1,foil-true,true,2,5.050999999999988,136.389,1.443000000000012,134.946,1.203000000000003,132.54,word,AXB,A2,X3,B2,A2_X3_B2.wav,segmentation,phantomword,AXB,A2,X2,B1,A2_X2_B1.wav,YD,YD,25,F,8,NA,secondary,SEG,phantom-word
2,4,40,E,1,foil-true,true,2,4.3300000000000125,168.141,1.203000000000003,166.938,1.443000000000012,164.292,word,AXB,A1,X2,B1,A1_X2_B1.wav,segmentation,phantomword,AXB,A1,X1,B2,A1_X1_B2.wav,YD,YD,25,F,8,NA,secondary,SEG,phantom-word
2,4,40,F,0,true-foil,foil,2,5.292000000000002,178.003,1.443000000000012,174.155,1.4429999999999836,176.56,word,AXB,A2,X2,B2,A2_X2_B2.wav,segmentation,phantomword,AXB,A1,X3,B2,A1_X3_B2.wav,YD,YD,25,F,8,NA,secondary,SEG,phantom-word
2,4,40,G,1,true-foil,true,1,3.8489999999999895,190.752,1.4440000000000168,186.903,1.443000000000012,189.309,word,AXB,A3,X1,B3,A3_X1_B3.wav,segmentation,phantomword,AXB,A3,X2,B2,A3_X2_B2.wav,YD,YD,25,F,8,NA,secondary,SEG,phantom-word
2,4,40,H,0,true-foil,foil,2,5.292000000000002,200.374,1.4439999999999884,196.525,1.4429999999999836,198.931,word,AXB,A1,X3,B1,A1_X3_B1.wav,segmentation,phantomword,AXB,A3,X3,B1,A3_X3_B1.wav,YD,YD,25,F,8,NA,secondary,SEG,phantom-word
2,4,40,I,1,true-foil,true,1,5.774000000000001,147.213,1.2019999999999982,143.365,1.4429999999999836,145.77,word,AXB,A3,X3,B3,A3_X3_B3.wav,segmentation,phantomword,AXB,A2,X1,B3,A2_X1_B3.wav,YD,YD,25,F,8,NA,secondary,SEG,phantom-word
2,4,40,J,0,true-foil,foil,2,8.418999999999997,108.486,1.203000000000003,104.877,1.203000000000003,107.283,ruleword,AXB,A1,X4,B1,A1_X4_B1.wav,generalization,phantomruleword,AXB,A1,X5,B3,A1_X5_B3.wav,YD,YD,25,F,8,NA,secondary,GEN,phantom-word
2,4,40,K,0,foil-true,foil,1,6.976000000000001,6.254,1.2029999999999994,5.051,1.202,2.646,ruleword,AXB,A1,X5,B1,A1_X5_B1.wav,generalization,phantomruleword,AXB,A1,X6,B3,A1_X6_B3.wav,YD,YD,25,F,8,NA,secondary,GEN,phantom-word
